delivery_partner,package_type,delivery_mode,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,vehicle_type_bike,vehicle_type_ev bike,vehicle_type_ev van,vehicle_type_scooter,vehicle_type_truck,vehicle_type_van,region_central,region_east,region_north,region_south,region_west,weather_condition_clear,weather_condition_cold,weather_condition_foggy,weather_condition_hot,weather_condition_rainy,weather_condition_stormy,time_diff,speed,cost_per_km
8,6,0,42.1,26.75,5.555555555555556e-13,5.555555555555556e-13,0,1,4,340.75,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0,75780000000000.0,8.093824228028502
7,8,3,293.7,38.23,2.2222222222222224e-12,4.444444444444445e-12,0,1,5,1583.19,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,-2.2222222222222224e-12,132164999999999.98,5.39050051072523
5,7,1,196.2,5.18,2.2222222222222224e-12,2.2222222222222224e-12,1,0,2,1096.54,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,88289999999999.98,5.5888888888888895
0,6,3,192.7,32.09,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,1059.77,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-3.055555555555556e-12,138744000000000.0,5.499584846912299
6,0,3,118.7,3.81,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,604.93,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-2.5000000000000003e-12,61045714285714.29,5.096293176074136
6,5,0,51.0,12.71,1.3888888888888889e-12,8.333333333333333e-13,1,0,3,343.13,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5.555555555555556e-13,36720000000000.0,6.728039215686274
5,7,3,146.9,38.42,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,849.76,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,-3.055555555555556e-12,105768000000000.0,5.7846153846153845
2,0,0,113.2,9.33,8.333333333333333e-13,1.1111111111111112e-12,0,1,5,643.99,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-2.777777777777779e-13,135840000000000.02,5.688957597173145
6,0,3,73.6,49.52,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,518.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,-2.5000000000000003e-12,37851428571428.57,7.03804347826087
3,8,2,228.2,22.13,1.6666666666666666e-12,6.666666666666666e-12,0,1,3,1207.39,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-5e-12,136920000000000.0,5.290929009640667
7,8,3,70.8,16.49,1.3888888888888889e-12,4.444444444444445e-12,0,1,3,403.47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-3.055555555555556e-12,50976000000000.0,5.698728813559323
3,4,1,216.1,21.13,2.7777777777777777e-12,2.2222222222222224e-12,1,0,3,1243.89,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,5.555555555555554e-13,77796000000000.0,5.75608514576585
4,6,0,38.8,4.3,8.333333333333333e-13,5.555555555555556e-13,1,0,2,256.9,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2.777777777777777e-13,46560000000000.0,6.621134020618556
8,1,3,150.0,6.3,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,768.9,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-3.055555555555556e-12,108000000000000.0,5.1259999999999994
6,1,0,203.8,19.0,3.888888888888889e-12,1.6666666666666666e-12,1,0,2,1126.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2.2222222222222224e-12,52405714285714.29,5.525024533856722
8,5,1,206.8,38.32,2.7777777777777777e-12,2.2222222222222224e-12,1,0,2,1248.96,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,5.555555555555554e-13,74448000000000.0,6.039458413926499
7,3,1,294.0,0.67,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1570.9,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,-5.555555555555558e-13,176400000000000.0,5.343197278911565
7,8,2,136.3,7.84,1.1111111111111112e-12,6.666666666666666e-12,0,1,5,705.02,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,-5.555555555555555e-12,122670000000000.0,5.172560528246515
7,5,0,114.0,6.2,1.1111111111111112e-12,1.1111111111111112e-12,0,1,5,638.6,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,102600000000000.0,5.601754385964912
4,8,3,223.6,22.95,3.6111111111111114e-12,4.444444444444445e-12,0,1,4,1186.85,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,-8.333333333333333e-13,61919999999999.99,5.307915921288014
5,5,0,20.2,21.04,8.333333333333333e-13,5.555555555555556e-13,1,2,1,214.12,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2.777777777777777e-13,24240000000000.0,10.600000000000001
3,2,3,148.0,31.18,1.6666666666666666e-12,4.444444444444445e-12,0,1,4,833.54,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-2.777777777777778e-12,88800000000000.0,5.632027027027027
5,6,2,261.4,16.47,3.6111111111111114e-12,6.666666666666666e-12,0,1,5,1356.41,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,-3.055555555555555e-12,72387692307692.3,5.18902065799541
7,0,3,80.2,8.98,8.333333333333333e-13,4.444444444444445e-12,0,1,3,427.94,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-3.6111111111111114e-12,96240000000000.02,5.335910224438902
4,0,3,151.2,32.32,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,852.96,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-3.055555555555556e-12,108864000000000.0,5.641269841269842
7,7,3,49.5,34.06,8.333333333333333e-13,4.444444444444445e-12,0,1,5,349.68,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-3.6111111111111114e-12,59400000000000.0,7.064242424242424
1,5,1,283.5,29.14,2.7777777777777777e-12,2.2222222222222224e-12,1,0,2,1604.92,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.555555555555554e-13,102060000000000.0,5.661093474426808
4,1,0,254.8,31.53,2.2222222222222224e-12,1.9444444444444445e-12,1,0,2,1418.59,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.777777777777779e-13,114660000000000.0,5.567464678178963
0,1,2,230.1,19.71,2.5e-12,6.666666666666666e-12,0,1,3,1209.63,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-4.166666666666667e-12,92040000000000.0,5.25697522816167
3,6,2,44.9,7.38,1.1111111111111112e-12,6.666666666666666e-12,0,1,4,246.64,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-5.555555555555555e-12,40410000000000.0,5.493095768374165
1,8,1,151.6,46.9,1.3888888888888889e-12,2.2222222222222224e-12,0,1,3,998.7,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-8.333333333333335e-13,109152000000000.0,6.587730870712401
3,8,3,65.0,4.97,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,339.91,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,-2.777777777777778e-12,39000000000000.0,5.229384615384616
0,5,3,275.5,39.89,2.5e-12,4.444444444444445e-12,0,1,3,1497.17,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-1.944444444444445e-12,110200000000000.0,5.4343738656987295
7,7,1,279.0,23.51,1.6666666666666666e-12,2.2222222222222224e-12,0,1,4,1565.53,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-5.555555555555558e-13,167400000000000.0,5.611218637992831
1,5,3,219.3,26.31,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,1175.43,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-2.5000000000000003e-12,112782857142857.14,5.359917920656635
1,0,0,197.8,12.84,8.333333333333333e-13,1.3888888888888889e-12,0,1,5,1077.52,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,-5.555555555555556e-13,237360000000000.03,5.44752275025278
4,4,0,73.9,41.52,1.3888888888888889e-12,8.333333333333333e-13,1,0,3,544.06,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.555555555555556e-13,53208000000000.01,7.3621109607577795
6,6,2,22.9,41.25,8.333333333333333e-13,6.666666666666666e-12,0,1,4,238.25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-5.8333333333333326e-12,27480000000000.0,10.403930131004367
8,3,1,251.6,34.04,3.0555555555555552e-12,2.2222222222222224e-12,1,0,3,1460.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8.333333333333329e-13,82341818181818.19,5.803338632750397
3,8,2,72.2,15.08,1.1111111111111112e-12,6.666666666666666e-12,0,1,3,406.24,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-5.555555555555555e-12,64980000000000.0,5.626592797783934
2,7,0,80.9,15.6,1.3888888888888889e-12,8.333333333333333e-13,1,2,1,501.3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5.555555555555556e-13,58248000000000.01,6.196538936959208
3,3,2,77.8,34.76,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,493.28,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-5.2777777777777776e-12,56016000000000.0,6.340359897172236
8,3,3,105.1,1.28,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,529.34,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,-3.055555555555556e-12,75672000000000.0,5.036536631779258
3,7,2,98.0,49.52,5.555555555555556e-13,6.666666666666666e-12,0,1,5,639.55,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-6.1111111111111105e-12,176400000000000.0,6.526020408163265
7,4,3,77.6,2.63,1.1111111111111112e-12,4.444444444444445e-12,0,1,3,395.89,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,-3.3333333333333335e-12,69839999999999.99,5.101675257731959
3,4,2,39.3,23.8,5.555555555555556e-13,6.666666666666666e-12,0,1,3,267.9,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-6.1111111111111105e-12,70739999999999.98,6.816793893129771
3,8,2,233.1,41.88,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,1291.14,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-5.2777777777777776e-12,167832000000000.0,5.53899613899614
5,0,3,283.0,29.57,2.2222222222222224e-12,4.444444444444445e-12,0,1,5,1503.71,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-2.2222222222222224e-12,127350000000000.0,5.3134628975265015
5,6,0,46.3,22.33,1.1111111111111112e-12,5.555555555555556e-13,1,0,3,348.49,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5.555555555555556e-13,41669999999999.99,7.526781857451405
5,0,1,173.3,18.07,3.333333333333333e-12,2.2222222222222224e-12,1,2,2,1020.71,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.1111111111111108e-12,51990000000000.01,5.889844200807848
8,1,2,132.5,10.7,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,694.6,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-5.2777777777777776e-12,95400000000000.0,5.242264150943396
3,0,2,135.2,38.5,1.6666666666666666e-12,6.666666666666666e-12,0,1,4,791.5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-5e-12,81120000000000.0,5.854289940828403
8,8,0,226.9,34.84,1.6666666666666666e-12,1.6666666666666666e-12,0,1,3,1289.02,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0.0,136140000000000.02,5.681004847950639
5,2,3,226.5,41.64,1.9444444444444445e-12,4.444444444444445e-12,0,1,5,1257.42,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,-2.5000000000000003e-12,116485714285714.28,5.5515231788079475
5,4,2,19.8,38.33,1.3888888888888889e-12,6.666666666666666e-12,0,1,4,213.99,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-5.2777777777777776e-12,14256000000000.0,10.807575757575759
4,8,1,267.7,6.37,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1457.61,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-5.555555555555558e-13,160620000000000.0,5.444938363840119
0,7,3,5.1,0.89,1.1111111111111112e-12,4.444444444444445e-12,0,1,4,95.6674,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-3.3333333333333335e-12,4589999999999.999,18.758313725490197
3,0,2,132.1,9.76,1.1111111111111112e-12,6.666666666666666e-12,0,1,4,689.78,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,-5.555555555555555e-12,118889999999999.98,5.221650264950795
5,5,0,29.0,1.2,0.0,5.555555555555556e-13,0,1,5,198.6,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-5.555555555555556e-13,inf,6.848275862068966
8,5,3,200.2,43.92,2.2222222222222224e-12,4.444444444444445e-12,0,1,4,1132.76,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.2222222222222224e-12,90089999999999.98,5.6581418581418585
2,0,1,125.4,17.53,1.3888888888888889e-12,2.2222222222222224e-12,0,1,3,779.59,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-8.333333333333335e-13,90288000000000.0,6.216826156299841
6,2,3,42.8,47.21,1.6666666666666666e-12,4.444444444444445e-12,0,1,4,355.63,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-2.777777777777778e-12,25680000000000.0,8.30911214953271
7,3,1,102.1,6.66,1.3888888888888889e-12,2.2222222222222224e-12,0,1,5,630.48,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,-8.333333333333335e-13,73512000000000.0,6.175122428991186
8,3,0,78.6,33.29,1.1111111111111112e-12,8.333333333333333e-13,1,0,2,542.87,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2.777777777777779e-13,70739999999999.98,6.9067430025445296
2,5,1,196.5,4.42,1.3888888888888889e-12,2.2222222222222224e-12,0,1,4,1095.76,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-8.333333333333335e-13,141480000000000.0,5.576386768447837
2,8,3,201.2,35.18,3.0555555555555552e-12,4.444444444444445e-12,0,1,3,1111.54,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,-1.3888888888888895e-12,65847272727272.73,5.52455268389662
5,0,0,165.3,1.09,1.9444444444444445e-12,1.3888888888888889e-12,1,0,2,879.77,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.555555555555556e-13,85011428571428.58,5.322262552934059
1,5,2,233.9,4.45,1.6666666666666666e-12,6.666666666666666e-12,0,1,5,1182.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-5e-12,140340000000000.02,5.057075673364685
6,8,3,7.7,13.24,1.3888888888888889e-12,4.444444444444445e-12,0,1,3,95.6674,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-3.055555555555556e-12,5544000000000.0,12.424337662337662
4,1,0,197.1,28.19,1.3888888888888889e-12,1.3888888888888889e-12,0,1,4,1120.07,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,141912000000000.0,5.682749873160832
5,0,1,196.3,25.54,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1158.12,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-5.555555555555558e-13,117780000000000.02,5.899745287824757
6,3,2,139.2,31.92,1.6666666666666666e-12,6.666666666666666e-12,0,1,4,791.76,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-5e-12,83520000000000.0,5.687931034482759
1,3,2,251.6,40.6,2.5e-12,6.666666666666666e-12,0,1,4,1379.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-4.166666666666667e-12,100640000000000.0,5.484101748807631
2,1,3,23.1,4.23,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,128.19,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-3.055555555555556e-12,16632000000000.002,5.549350649350649
8,4,2,228.5,27.01,3.0555555555555552e-12,6.666666666666666e-12,0,1,5,1223.53,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-3.611111111111111e-12,74781818181818.19,5.354617067833698
5,7,0,94.9,13.51,8.333333333333333e-13,8.333333333333333e-13,1,2,1,565.03,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.0,113880000000000.02,5.95395152792413
6,5,3,10.4,24.96,2.777777777777778e-13,4.444444444444445e-12,0,1,5,126.88,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,-4.166666666666667e-12,37440000000000.0,12.2
8,5,0,8.0,4.17,5.555555555555556e-13,5.555555555555556e-13,1,0,2,102.51,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,14400000000000.0,12.81375
0,6,2,74.2,21.5,1.9444444444444445e-12,6.666666666666666e-12,0,1,5,435.5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-4.722222222222222e-12,38160000000000.0,5.869272237196765
1,3,1,176.4,18.02,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1036.06,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-5.555555555555558e-13,105840000000000.02,5.873356009070294
7,7,2,185.3,46.05,2.7777777777777777e-12,6.666666666666666e-12,0,1,4,1064.65,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-3.888888888888889e-12,66708000000000.01,5.745547760388559
4,0,1,35.1,4.65,1.1111111111111112e-12,2.2222222222222224e-12,0,1,3,289.45,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.1111111111111112e-12,31590000000000.0,8.246438746438745
6,4,0,87.7,5.23,1.1111111111111112e-12,8.333333333333333e-13,1,0,3,504.19,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2.777777777777779e-13,78930000000000.0,5.74903078677309
2,4,1,31.8,22.81,8.333333333333333e-13,2.2222222222222224e-12,0,1,5,327.43,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,-1.388888888888889e-12,38160000000000.0,10.296540880503144
5,4,3,251.1,47.61,3.333333333333333e-12,4.444444444444445e-12,0,1,5,1398.33,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.1111111111111116e-12,75330000000000.0,5.568817204301075
0,5,3,256.1,39.13,2.2222222222222224e-12,4.444444444444445e-12,0,1,4,1397.89,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-2.2222222222222224e-12,115245000000000.0,5.4583756345177665
0,4,1,62.0,16.19,2.2222222222222224e-12,2.2222222222222224e-12,1,0,2,458.57,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,27900000000000.0,7.396290322580645
5,0,0,269.7,35.79,2.5e-12,1.9444444444444445e-12,1,0,2,1505.87,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5.555555555555554e-13,107880000000000.0,5.583500185391175
1,1,3,25.6,4.15,5.555555555555556e-13,4.444444444444445e-12,0,1,4,140.45,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-3.888888888888889e-12,46080000000000.0,5.486328124999999
5,6,2,161.9,49.14,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,956.92,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-5.2777777777777776e-12,116568000000000.0,5.910562075355157
5,0,0,215.5,9.19,1.3888888888888889e-12,1.6666666666666666e-12,0,1,4,1155.07,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-2.777777777777777e-13,155160000000000.0,5.359953596287703
8,1,0,120.7,8.41,1.9444444444444445e-12,1.1111111111111112e-12,1,2,2,678.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,8.333333333333333e-13,62074285714285.72,5.62328086164043
0,3,3,29.5,0.76,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,149.78,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-2.777777777777778e-12,17700000000000.0,5.0772881355932205
2,2,0,229.6,14.84,1.3888888888888889e-12,1.6666666666666666e-12,0,1,5,1242.52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-2.777777777777777e-13,165312000000000.0,5.411672473867596
8,5,0,236.4,3.49,1.9444444444444445e-12,1.6666666666666666e-12,1,0,2,1242.47,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.777777777777779e-13,121577142857142.86,5.255795262267344
8,0,3,98.9,46.51,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,634.03,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-2.5000000000000003e-12,50862857142857.15,6.4108190091001
7,4,3,7.6,17.95,2.777777777777778e-13,4.444444444444445e-12,0,1,4,95.6674,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-4.166666666666667e-12,27359999999999.996,12.587815789473686
0,2,2,276.2,26.6,1.6666666666666666e-12,6.666666666666666e-12,0,1,4,1460.8,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,-5e-12,165720000000000.0,5.2889210716871835
2,3,1,25.3,12.94,1.1111111111111112e-12,2.2222222222222224e-12,0,1,3,265.32,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-1.1111111111111112e-12,22770000000000.0,10.48695652173913
8,8,1,79.2,7.68,1.1111111111111112e-12,2.2222222222222224e-12,0,1,4,519.04,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.1111111111111112e-12,71280000000000.0,6.553535353535353
1,0,1,131.2,3.49,2.5e-12,2.2222222222222224e-12,1,0,3,766.47,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.777777777777775e-13,52480000000000.0,5.841996951219513
4,0,3,134.3,23.36,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,741.58,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-3.055555555555556e-12,96696000000000.02,5.5218168279970214
6,1,3,157.1,17.03,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,836.59,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,-2.5000000000000003e-12,80794285714285.7,5.325206874602165
2,6,0,64.0,27.85,5.555555555555556e-13,8.333333333333333e-13,0,1,5,453.55,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-2.777777777777777e-13,115200000000000.0,7.08671875
8,3,3,117.1,45.4,8.333333333333333e-13,4.444444444444445e-12,0,1,5,721.7,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,-3.6111111111111114e-12,140520000000000.0,6.163108454312554
8,8,0,279.7,48.66,3.0555555555555552e-12,1.9444444444444445e-12,1,2,1,1594.48,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.1111111111111108e-12,91538181818181.83,5.700679299249196
6,5,2,265.9,46.28,2.5e-12,6.666666666666666e-12,0,1,3,1468.34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-4.166666666666667e-12,106360000000000.0,5.522151184655886
5,3,0,28.2,15.28,8.333333333333333e-13,5.555555555555556e-13,1,0,2,236.84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.777777777777777e-13,33840000000000.0,8.398581560283688
2,1,2,234.6,3.21,2.7777777777777777e-12,6.666666666666666e-12,0,1,4,1182.63,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,-3.888888888888889e-12,84456000000000.0,5.041048593350384
4,4,3,165.7,26.61,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,908.33,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-3.055555555555556e-12,119304000000000.0,5.481774290887146
1,4,1,11.0,31.78,5.555555555555556e-13,2.2222222222222224e-12,0,1,5,250.34,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-1.6666666666666668e-12,19800000000000.0,22.758181818181818
0,7,0,236.7,6.26,1.6666666666666666e-12,1.6666666666666666e-12,1,0,2,1252.28,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0,142020000000000.0,5.290578791719477
7,0,2,47.4,35.7,8.333333333333333e-13,6.666666666666666e-12,0,1,5,344.1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,-5.8333333333333326e-12,56880000000000.0,7.259493670886076
8,3,0,73.8,2.82,1.6666666666666666e-12,8.333333333333333e-13,1,2,1,427.46,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8.333333333333333e-13,44280000000000.0,5.792140921409214
8,7,0,23.6,11.82,8.333333333333333e-13,5.555555555555556e-13,1,0,3,203.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.777777777777777e-13,28320000000000.004,8.621186440677967
0,2,0,230.0,47.3,2.7777777777777777e-12,1.6666666666666666e-12,1,0,3,1341.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.1111111111111112e-12,82800000000000.0,5.834347826086957
2,8,2,212.2,37.72,1.9444444444444445e-12,6.666666666666666e-12,0,1,5,1174.16,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-4.722222222222222e-12,109131428571428.56,5.533270499528747
4,3,1,250.9,39.25,1.6666666666666666e-12,2.2222222222222224e-12,0,1,4,1472.25,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-5.555555555555558e-13,150540000000000.0,5.867875647668393
2,1,1,152.5,44.69,1.3888888888888889e-12,2.2222222222222224e-12,0,1,4,996.57,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,-8.333333333333335e-13,109800000000000.0,6.5348852459016395
4,1,1,129.9,16.69,1.3888888888888889e-12,2.2222222222222224e-12,0,1,5,799.57,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-8.333333333333335e-13,93528000000000.0,6.155273287143957
5,1,1,165.8,30.74,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1021.22,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-5.555555555555558e-13,99480000000000.02,6.15934861278649
0,4,1,3.6,33.68,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,217.04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-5.555555555555558e-13,2160000000000.0002,60.288888888888884
2,6,2,233.5,32.59,2.5e-12,6.666666666666666e-12,0,1,4,1265.27,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-4.166666666666667e-12,93400000000000.0,5.418715203426125
6,8,2,248.7,10.24,2.5e-12,6.666666666666666e-12,0,1,3,1274.22,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-4.166666666666667e-12,99480000000000.0,5.1235223160434264
6,2,1,18.7,3.08,0.0,2.2222222222222224e-12,0,1,4,202.74,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-2.2222222222222224e-12,inf,10.841711229946524
4,0,3,273.1,18.35,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,1420.55,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-2.777777777777778e-12,163860000000000.03,5.2015745148297325
1,3,0,124.0,45.72,1.6666666666666666e-12,1.1111111111111112e-12,1,0,2,807.16,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,5.555555555555554e-13,74400000000000.0,6.509354838709677
